,training_loss,validation_loss,training_acc,validation_acc
0,1.2331777811050415,1.2457687854766846,0.32042011618614197,0.30444613099098206
1,1.1903691291809082,1.2116508483886719,0.3612259030342102,0.32554635405540466
2,1.150856375694275,1.1801608800888062,0.39084023237228394,0.34890732169151306
3,1.1143221855163574,1.1515376567840576,0.41460055112838745,0.38131123781204224
4,1.0812160968780518,1.1253095865249634,0.43836086988449097,0.39336851239204407
5,1.0505698919296265,1.1016122102737427,0.4595385789871216,0.41070082783699036
6,1.0227545499801636,1.0799546241760254,0.47451791167259216,0.42125093936920166
7,0.9971327781677246,1.060245156288147,0.49087464809417725,0.43180105090141296
8,0.9737798571586609,1.0419790744781494,0.5039600729942322,0.44084399938583374
9,0.9521874189376831,1.025017261505127,0.518767237663269,0.4544084370136261
10,0.9319931268692017,1.0092506408691406,0.535468339920044,0.46194422245025635
11,0.9134521484375,0.994647204875946,0.5476928353309631,0.4709872007369995
12,0.8959057331085205,0.9807778596878052,0.5583677887916565,0.479276567697525
13,0.8795117139816284,0.9675545692443848,0.5695592164993286,0.49359458684921265
14,0.8641449809074402,0.9550240635871887,0.5823002457618713,0.5033910870552063
15,0.8495734930038452,0.9431558847427368,0.5952134728431702,0.5109269022941589
16,0.8357563018798828,0.9321231245994568,0.606232762336731,0.5146948099136353
17,0.822605550289154,0.9215294718742371,0.617596447467804,0.5177091360092163
18,0.8101333975791931,0.9112173318862915,0.62861567735672,0.5259984731674194
19,0.7983275651931763,0.9013849496841431,0.6379132270812988,0.5365486145019531
20,0.786858856678009,0.8920705914497375,0.6468663811683655,0.5455915331840515
21,0.7760933041572571,0.8830563426017761,0.6537534594535828,0.5501130223274231
22,0.7656938433647156,0.8745431900024414,0.6611570119857788,0.5546345114707947
23,0.755791187286377,0.8659495711326599,0.6699380278587341,0.5599095821380615
24,0.7462074160575867,0.8578202128410339,0.6787189841270447,0.5689525008201599
25,0.7370738387107849,0.850136935710907,0.6861225962638855,0.5742275714874268
26,0.728373110294342,0.8427695631980896,0.6952479481697083,0.5810098052024841
27,0.7198792099952698,0.8359331488609314,0.7028236985206604,0.5840241312980652
28,0.7117746472358704,0.8291066884994507,0.7095385789871216,0.5892991423606873
29,0.703941822052002,0.8224564790725708,0.7143595218658447,0.5968349575996399
30,0.6964074373245239,0.8162745833396912,0.7209022045135498,0.5990957021713257
31,0.6891714930534363,0.8102502822875977,0.7288222908973694,0.5990957021713257
32,0.6821479201316833,0.8044903874397278,0.7348484992980957,0.6043707728385925
33,0.6754128336906433,0.7988503575325012,0.7384641766548157,0.6066315174102783
34,0.6688597798347473,0.7934483885765076,0.7436294555664062,0.6081386804580688
35,0.6625409126281738,0.7880668044090271,0.7479338645935059,0.6134136915206909
36,0.6564404964447021,0.7829886674880981,0.7498278021812439,0.6186887621879578
37,0.6505492329597473,0.7777962684631348,0.7541322112083435,0.6254709959030151
38,0.6448094248771667,0.7730143666267395,0.7584366202354431,0.630746066570282
39,0.6392796635627747,0.7685123085975647,0.7610192894935608,0.6382818222045898
40,0.6339517831802368,0.7638588547706604,0.7656680345535278,0.6405425667762756
41,0.6287184953689575,0.7593029141426086,0.7672176361083984,0.644310474395752
42,0.6236741542816162,0.7549960017204285,0.7698002457618713,0.647324800491333
43,0.6188169717788696,0.7508614659309387,0.7720385789871216,0.6495855450630188
44,0.6140782237052917,0.7468901872634888,0.7749655842781067,0.6518462896347046
45,0.6094464659690857,0.7432308793067932,0.7785812616348267,0.6548606157302856
46,0.6050016283988953,0.7395027875900269,0.7801308631896973,0.6586284637451172
47,0.6006648540496826,0.7359488010406494,0.7809917330741882,0.6571213006973267
48,0.5964367985725403,0.732322633266449,0.7828856706619263,0.6571213006973267
49,0.5923396348953247,0.7286587357521057,0.7851239442825317,0.6571213006973267
50,0.5884005427360535,0.7250187397003174,0.7880509495735168,0.663903534412384
51,0.5844990015029907,0.7218671441078186,0.790117084980011,0.6623963713645935
52,0.580698549747467,0.7187579274177551,0.79287189245224,0.6623963713645935
53,0.5770200490951538,0.7154384851455688,0.793732762336731,0.663903534412384
54,0.573432981967926,0.7122802138328552,0.7952823638916016,0.6661642789840698
55,0.5699252486228943,0.7094653248786926,0.7971763014793396,0.6714393496513367
56,0.5665066242218018,0.7065125107765198,0.7983815670013428,0.6744536757469177
57,0.5631846785545349,0.7036454677581787,0.7997589707374573,0.6759608387947083
58,0.5599433183670044,0.7006869912147522,0.8013085126876831,0.6759608387947083
59,0.5567945837974548,0.697992205619812,0.8028581142425537,0.6759608387947083
60,0.5536776185035706,0.6952480673789978,0.8032024502754211,0.6797286868095398
61,0.5506896376609802,0.69270259141922,0.8042355179786682,0.6819894313812256
62,0.5477242469787598,0.6902311444282532,0.8049242496490479,0.6827430129051208
63,0.5448208451271057,0.6878775954246521,0.8056129217147827,0.6834965944290161
64,0.5420029163360596,0.6855491995811462,0.8063016533851624,0.6850037574768066
65,0.5392386317253113,0.6832098960876465,0.8076790571212769,0.6865109205245972
66,0.5365243554115295,0.6810979247093201,0.8080233931541443,0.6857573390007019
67,0.5338694453239441,0.6787421703338623,0.8095729947090149,0.6872645020484924
68,0.5312987565994263,0.6764187812805176,0.8099173307418823,0.6895252466201782
69,0.5287620425224304,0.6742553114891052,0.8114669322967529,0.6902788281440735
70,0.5262459516525269,0.6722634434700012,0.8130165338516235,0.6895252466201782
71,0.5238505005836487,0.6701109409332275,0.8147382736206055,0.6902788281440735
72,0.5214312672615051,0.6680137515068054,0.8155992031097412,0.6895252466201782
73,0.5190820097923279,0.66605544090271,0.8162878751754761,0.6895252466201782
74,0.5167948007583618,0.6641135811805725,0.8178374767303467,0.6910324096679688
75,0.5145232677459717,0.6622370481491089,0.8181818127632141,0.6925395727157593
76,0.5123139023780823,0.660111665725708,0.8192148804664612,0.6932931542396545
77,0.5101643800735474,0.6579896807670593,0.8207644820213318,0.6940467357635498
78,0.5080004334449768,0.6561760902404785,0.8214531540870667,0.6948003172874451
79,0.5059215426445007,0.6545414924621582,0.8216253519058228,0.6948003172874451
80,0.5038353800773621,0.6527119874954224,0.8223140239715576,0.6963074803352356
81,0.5018433332443237,0.6510756611824036,0.8230027556419373,0.6970610618591309
82,0.49981823563575745,0.649260938167572,0.8238636255264282,0.6978146433830261
83,0.49788567423820496,0.6474160552024841,0.8248966932296753,0.6993218064308167
84,0.4959578216075897,0.6458122730255127,0.827479362487793,0.6993218064308167
85,0.49406883120536804,0.6440670490264893,0.8286845684051514,0.6993218064308167
86,0.49219653010368347,0.6424219012260437,0.8292011022567749,0.7015824913978577
87,0.4903857409954071,0.6407987475395203,0.8304063081741333,0.7030896544456482
88,0.4885920584201813,0.6392070055007935,0.831267237663269,0.705350399017334
89,0.48680153489112854,0.6378509402275085,0.8324724435806274,0.705350399017334
90,0.4850676953792572,0.6365717649459839,0.8328167796134949,0.705350399017334
91,0.48333340883255005,0.6349836587905884,0.8326446413993835,0.7076111435890198
92,0.4816442131996155,0.6333869099617004,0.8331611752510071,0.7076111435890198
93,0.4799865186214447,0.6319748759269714,0.8335055112838745,0.7076111435890198
94,0.47833672165870667,0.6304879188537598,0.834022045135498,0.7076111435890198
95,0.47671541571617126,0.629063069820404,0.8353994488716125,0.7076111435890198
96,0.4751250147819519,0.6278553605079651,0.836604654788971,0.7106254696846008
97,0.47355276346206665,0.6265366673469543,0.8374655842781067,0.7128862142562866
98,0.47198909521102905,0.625347375869751,0.8379821181297302,0.7128862142562866
99,0.4704492390155792,0.6239655613899231,0.8384986519813538,0.7151469588279724
100,0.468936562538147,0.6225438714027405,0.839531660079956,0.7166541218757629
101,0.4674519896507263,0.6210583448410034,0.8400481939315796,0.7181612849235535
102,0.46598538756370544,0.6198034286499023,0.8400481939315796,0.7181612849235535
103,0.46451595425605774,0.6185795068740845,0.8412534594535828,0.7189148664474487
104,0.4630986154079437,0.6172803640365601,0.8415977954864502,0.719668447971344
105,0.46167054772377014,0.6160454154014587,0.8417699933052063,0.719668447971344
106,0.46026408672332764,0.6149039268493652,0.8429751992225647,0.7204220294952393
107,0.45888906717300415,0.6136763691902161,0.8440082669258118,0.7234362959861755
108,0.4575256407260895,0.6124129891395569,0.8443526029586792,0.7249434590339661
109,0.4561619758605957,0.6113210916519165,0.8460744023323059,0.7256970405578613
110,0.4548429250717163,0.6101911067962646,0.8469352722167969,0.7287113666534424
111,0.45350268483161926,0.6090673208236694,0.8474518060684204,0.7302185297012329
112,0.4522355794906616,0.6079968810081482,0.8481404781341553,0.7294649481773376
113,0.4509533643722534,0.6070645451545715,0.8484848737716675,0.7294649481773376
114,0.44967299699783325,0.6058615446090698,0.8491735458374023,0.7294649481773376
115,0.4484035074710846,0.6047561764717102,0.8495178818702698,0.7309721112251282
116,0.44716107845306396,0.603809654712677,0.8503788113594055,0.7309721112251282
117,0.44594186544418335,0.6026281714439392,0.850723147392273,0.7309721112251282
118,0.44474318623542786,0.6016261577606201,0.850723147392273,0.7309721112251282
119,0.44353899359703064,0.600602388381958,0.8515840172767639,0.7309721112251282
120,0.4423541724681854,0.5995432138442993,0.85175621509552,0.7324792742729187
121,0.44117337465286255,0.5984475016593933,0.85175621509552,0.733232855796814
122,0.4400257170200348,0.5974136590957642,0.8524448871612549,0.7339864373207092
123,0.4388677775859833,0.5964255332946777,0.8539944887161255,0.7347400188446045
124,0.4377259910106659,0.5954620838165283,0.8543388247489929,0.7354936003684998
125,0.43661490082740784,0.5945696830749512,0.854511022567749,0.7377543449401855
126,0.43550604581832886,0.5936868786811829,0.8546832203865051,0.7385079264640808
127,0.4344015419483185,0.5926999449729919,0.8546832203865051,0.7392615079879761
128,0.43331190943717957,0.5918456315994263,0.8546832203865051,0.7392615079879761
129,0.43222078680992126,0.5909477472305298,0.8548553586006165,0.7392615079879761
130,0.4311745762825012,0.589840829372406,0.8551997542381287,0.7400150895118713
131,0.4301207661628723,0.588765561580658,0.8558884263038635,0.7407686710357666
132,0.4290393590927124,0.5880703926086426,0.8565771579742432,0.7415222525596619
133,0.42799994349479675,0.5873199701309204,0.8570936918258667,0.7422758340835571
134,0.42696812748908997,0.5863419771194458,0.857265830039978,0.7430294156074524
135,0.4259582459926605,0.5853064656257629,0.858126699924469,0.7452901005744934
136,0.42493727803230286,0.5844568610191345,0.8584710955619812,0.7452901005744934
137,0.4239237606525421,0.5835800170898438,0.8589876294136047,0.7452901005744934
138,0.42292967438697815,0.5826751589775085,0.8591597676277161,0.7452901005744934
139,0.4219525158405304,0.5819001793861389,0.8598484992980957,0.7460436820983887
140,0.42096632719039917,0.5810739398002625,0.8603650331497192,0.7460436820983887
141,0.42000463604927063,0.580484926700592,0.8605371713638306,0.7467972636222839
142,0.4190292954444885,0.5796098709106445,0.8605371713638306,0.7467972636222839
143,0.4180917739868164,0.5784994959831238,0.8612259030342102,0.7483044266700745
144,0.41712266206741333,0.5778249502182007,0.8617424368858337,0.7483044266700745
145,0.41620203852653503,0.577233612537384,0.8622589707374573,0.7483044266700745
146,0.4152682423591614,0.5764292478561401,0.8627755045890808,0.7483044266700745
147,0.414335697889328,0.5755671858787537,0.8627755045890808,0.7490580081939697
148,0.4134175181388855,0.5748336315155029,0.8627755045890808,0.749811589717865
149,0.41250601410865784,0.5739114880561829,0.8636363744735718,0.749811589717865
150,0.4116074740886688,0.5731598734855652,0.8641529083251953,0.7505651712417603
151,0.41072434186935425,0.5724242925643921,0.8643250465393066,0.7513187527656555
152,0.4098304808139801,0.5716234445571899,0.8651859760284424,0.7520723342895508
153,0.4089570641517639,0.5707888603210449,0.8655303120613098,0.7520723342895508
154,0.4080778658390045,0.570155918598175,0.8658746480941772,0.7520723342895508
155,0.4072127044200897,0.5693917870521545,0.8663911819458008,0.7520723342895508
156,0.40634676814079285,0.5687198638916016,0.8665633797645569,0.752825915813446
157,0.40550386905670166,0.5679773688316345,0.8667355179786682,0.752825915813446
158,0.4046580493450165,0.5673936009407043,0.8679407835006714,0.7520723342895508
159,0.40381091833114624,0.5666204690933228,0.8677685856819153,0.7535794973373413
160,0.4029766619205475,0.5659404397010803,0.8679407835006714,0.7535794973373413
161,0.4021283984184265,0.5652288794517517,0.8684573173522949,0.7543330788612366
162,0.40133270621299744,0.5643488764762878,0.8689738512039185,0.7543330788612366
163,0.4004879891872406,0.5636425614356995,0.8693181872367859,0.7550866603851318
164,0.39968162775039673,0.5628218650817871,0.8696625232696533,0.7573474049568176
165,0.39886605739593506,0.5620790123939514,0.8700068593025208,0.7588545680046082
166,0.3980674743652344,0.5614637136459351,0.8705233931541443,0.7581009864807129
167,0.3972535729408264,0.560848593711853,0.8705233931541443,0.7588545680046082
168,0.39646807312965393,0.5603418350219727,0.8705233931541443,0.7596081495285034
169,0.39567235112190247,0.5598240494728088,0.8705233931541443,0.7596081495285034
170,0.3948995769023895,0.5591025948524475,0.8705233931541443,0.7603617310523987
171,0.3941105306148529,0.5583521723747253,0.8712121248245239,0.7603617310523987
172,0.3933483362197876,0.5575262904167175,0.8717286586761475,0.761115312576294
173,0.3925752639770508,0.5569303631782532,0.8715564608573914,0.761115312576294
174,0.39181673526763916,0.5562841296195984,0.872245192527771,0.761115312576294
175,0.3910497725009918,0.5556628108024597,0.8725895285606384,0.761115312576294
176,0.3903083801269531,0.5549432635307312,0.8727617263793945,0.7618688941001892
177,0.389539897441864,0.5543388724327087,0.873106062412262,0.7626224756240845
178,0.38880765438079834,0.5536565780639648,0.8734503984451294,0.7626224756240845
179,0.3880593478679657,0.5529775023460388,0.8737947940826416,0.7633760571479797
180,0.38732436299324036,0.552372932434082,0.8739669322967529,0.764129638671875
181,0.3865860402584076,0.5519106984138489,0.8743112683296204,0.7633760571479797
182,0.3858706057071686,0.551287055015564,0.874139130115509,0.7648832201957703
183,0.38514071702957153,0.550843358039856,0.874139130115509,0.764129638671875
184,0.3844107687473297,0.5501694083213806,0.8743112683296204,0.764129638671875
185,0.38370561599731445,0.5494139194488525,0.8744834661483765,0.7656368017196655
186,0.3829874098300934,0.5489908456802368,0.8744834661483765,0.7663903832435608
187,0.3822755813598633,0.5482096672058105,0.8744834661483765,0.7678974866867065
188,0.3815714418888092,0.547637403011322,0.8748278021812439,0.7686510682106018
189,0.38084739446640015,0.5471295118331909,0.8748278021812439,0.7686510682106018
190,0.3801608681678772,0.5466529130935669,0.8753443360328674,0.7686510682106018
191,0.3794764280319214,0.5461336374282837,0.8753443360328674,0.7694046497344971
192,0.3787737488746643,0.5454795360565186,0.8755165338516235,0.7716653943061829
193,0.3780783712863922,0.5448458790779114,0.875860869884491,0.7709118127822876
194,0.37740206718444824,0.5442270040512085,0.8762052059173584,0.7709118127822876
195,0.37670931220054626,0.5436664819717407,0.8767217397689819,0.7709118127822876
196,0.37603792548179626,0.5430338978767395,0.8767217397689819,0.7701582312583923
197,0.3753647804260254,0.5425544381141663,0.876893937587738,0.7709118127822876
198,0.3746917247772217,0.542059600353241,0.876893937587738,0.7716653943061829
199,0.37403830885887146,0.541460394859314,0.8770661354064941,0.7724189758300781
200,0.3733653724193573,0.5409925580024719,0.8775826692581177,0.7724189758300781
201,0.3727026879787445,0.5405561923980713,0.8775826692581177,0.7724189758300781
202,0.37205567955970764,0.5399067997932434,0.8779270052909851,0.7724189758300781
203,0.3713860511779785,0.5393573641777039,0.8779270052909851,0.7731725573539734
204,0.37073543667793274,0.5387559533119202,0.8782713413238525,0.7731725573539734
205,0.3700883388519287,0.538256824016571,0.8782713413238525,0.7731725573539734
206,0.36945080757141113,0.5376692414283752,0.87861567735672,0.7739261388778687
207,0.36879804730415344,0.5371956825256348,0.8789600729942322,0.7746797204017639
208,0.3681659400463104,0.5367851257324219,0.8794766068458557,0.7769404649734497
209,0.36752718687057495,0.5362279415130615,0.879648745059967,0.7761868834495544
210,0.36689984798431396,0.5357000827789307,0.879648745059967,0.7761868834495544
211,0.36628490686416626,0.5352324843406677,0.8798209428787231,0.7761868834495544
212,0.3656352758407593,0.5347322821617126,0.8801652789115906,0.777694046497345
213,0.36502906680107117,0.5343022346496582,0.8803374767303467,0.777694046497345
214,0.36441564559936523,0.5339120626449585,0.8801652789115906,0.777694046497345
215,0.36378368735313416,0.5332937240600586,0.8803374767303467,0.7784476280212402
216,0.3631769120693207,0.5327731966972351,0.8808540105819702,0.7784476280212402
217,0.36256104707717896,0.5321922302246094,0.8811983466148376,0.7799547910690308
218,0.3619571924209595,0.5315913558006287,0.8811983466148376,0.780708372592926
219,0.36134248971939087,0.5311772227287292,0.8813705444335938,0.780708372592926
220,0.3607492446899414,0.5307384133338928,0.8817148804664612,0.7814619541168213
221,0.3601430654525757,0.5301732420921326,0.8820592164993286,0.7822155356407166
222,0.3595442473888397,0.5296444892883301,0.8822314143180847,0.7822155356407166
223,0.35896262526512146,0.5291634202003479,0.8827479481697083,0.7822155356407166
224,0.3583654463291168,0.5289402604103088,0.8827479481697083,0.7822155356407166
225,0.3577651381492615,0.5284528732299805,0.8830922842025757,0.7822155356407166
226,0.35718223452568054,0.5279627442359924,0.8836088180541992,0.7844762802124023
227,0.35659486055374146,0.5275666117668152,0.8841253519058228,0.7837226986885071
228,0.35600176453590393,0.5270767211914062,0.8842975497245789,0.7844762802124023
229,0.3554247319698334,0.526758074760437,0.8846418857574463,0.7859834432601929
230,0.354856938123703,0.5261169672012329,0.8848140239715576,0.7844762802124023
231,0.354269415140152,0.5256600975990295,0.8848140239715576,0.7844762802124023
232,0.3537030518054962,0.5251672863960266,0.8846418857574463,0.7844762802124023
233,0.3531273901462555,0.5247123837471008,0.8848140239715576,0.7844762802124023
234,0.3525562286376953,0.5242652893066406,0.8849862217903137,0.7837226986885071
235,0.3519981801509857,0.5237762331962585,0.8851584196090698,0.7844762802124023
236,0.3514336347579956,0.5232680439949036,0.8853305578231812,0.7844762802124023
237,0.3508768081665039,0.5230191946029663,0.8860192894935608,0.7844762802124023
238,0.3503183424472809,0.522564172744751,0.8860192894935608,0.7867370247840881
239,0.34974947571754456,0.5220571756362915,0.8861914873123169,0.7859834432601929
240,0.349200963973999,0.5217093229293823,0.8863636255264282,0.7852298617362976
241,0.3486383259296417,0.521251380443573,0.8861914873123169,0.7852298617362976
242,0.34809744358062744,0.5206695795059204,0.8861914873123169,0.7852298617362976
243,0.34754884243011475,0.5204883813858032,0.8863636255264282,0.7852298617362976
244,0.3470098674297333,0.5201416015625,0.8863636255264282,0.7859834432601929
245,0.3464359641075134,0.5195274949073792,0.8867079615592957,0.7852298617362976
246,0.34589987993240356,0.5190593600273132,0.8867079615592957,0.7852298617362976
247,0.34535855054855347,0.5186252593994141,0.8868801593780518,0.7859834432601929
248,0.34482869505882263,0.518237292766571,0.8867079615592957,0.7852298617362976
249,0.34428372979164124,0.5178614258766174,0.8868801593780518,0.7852298617362976
250,0.34375596046447754,0.5174740552902222,0.8868801593780518,0.7852298617362976
