,training_loss,validation_loss,training_acc,validation_acc
251,0.34322473406791687,0.5171658992767334,0.8873966932296753,0.7867370247840881
252,0.342703253030777,0.5168508887290955,0.8880854249000549,0.7867370247840881
253,0.3421630859375,0.5163968205451965,0.8880854249000549,0.7882441878318787
254,0.3416332006454468,0.5160287618637085,0.8882575631141663,0.7897512912750244
255,0.3411077857017517,0.5155577659606934,0.8882575631141663,0.7874906063079834
256,0.34057900309562683,0.5150860548019409,0.8886018991470337,0.7874906063079834
257,0.34007230401039124,0.5146844387054443,0.8887740969657898,0.7882441878318787
258,0.3395366966724396,0.5145261883735657,0.8889462947845459,0.7874906063079834
259,0.33902648091316223,0.5143503546714783,0.8889462947845459,0.7874906063079834
260,0.33850380778312683,0.5140206813812256,0.8891184329986572,0.7882441878318787
261,0.3379821479320526,0.5135634541511536,0.8894628286361694,0.7882441878318787
262,0.33748897910118103,0.5132370591163635,0.8894628286361694,0.7897512912750244
263,0.33697521686553955,0.5128279328346252,0.8894628286361694,0.7882441878318787
264,0.33646443486213684,0.512490451335907,0.8896349668502808,0.7874906063079834
265,0.3359587788581848,0.5122326612472534,0.8898071646690369,0.7882441878318787
266,0.3354550004005432,0.511920690536499,0.8898071646690369,0.7882441878318787
267,0.3349519371986389,0.5117097496986389,0.8898071646690369,0.7874906063079834
268,0.3344520628452301,0.5113484263420105,0.8901515007019043,0.7882441878318787
269,0.3339611291885376,0.5110598206520081,0.8903236985206604,0.7874906063079834
270,0.3334542214870453,0.5105994343757629,0.8903236985206604,0.7889977097511292
271,0.33296582102775574,0.5101672410964966,0.8908402323722839,0.7889977097511292
272,0.33248114585876465,0.5097745656967163,0.8911845684051514,0.7889977097511292
273,0.3319616913795471,0.5093377828598022,0.8913567662239075,0.7889977097511292
274,0.3315030634403229,0.5087704062461853,0.8915289044380188,0.7882441878318787
275,0.33100923895835876,0.5084666609764099,0.8915289044380188,0.7882441878318787
276,0.3305285573005676,0.5083115696907043,0.8915289044380188,0.7897512912750244
277,0.3300391733646393,0.5080414414405823,0.891873300075531,0.7897512912750244
278,0.3295465409755707,0.5076743960380554,0.8920454382896423,0.7897512912750244
279,0.3290635943412781,0.507568895816803,0.8922176361083984,0.7897512912750244
280,0.32859548926353455,0.5073045492172241,0.8923898339271545,0.7897512912750244
281,0.3281099796295166,0.5068812966346741,0.8929063081741333,0.7889977097511292
282,0.3276279866695404,0.5065152645111084,0.8932507038116455,0.7897512912750244
283,0.3271581828594208,0.5061801671981812,0.8930785059928894,0.7897512912750244
284,0.32668814063072205,0.506029486656189,0.8934228420257568,0.7889977097511292
285,0.3262091875076294,0.5058411359786987,0.8934228420257568,0.7897512912750244
286,0.325746089220047,0.5056273937225342,0.8935950398445129,0.7889977097511292
287,0.3252684473991394,0.5051699876785278,0.8939393758773804,0.7889977097511292
288,0.3248063623905182,0.5048077702522278,0.8939393758773804,0.7889977097511292
289,0.32433250546455383,0.504513680934906,0.8941115736961365,0.7889977097511292
290,0.3238765597343445,0.5042619109153748,0.8949724435806274,0.7905048727989197
291,0.32342225313186646,0.5038066506385803,0.8951446413993835,0.7905048727989197
292,0.3229542076587677,0.5035555958747864,0.8951446413993835,0.7905048727989197
293,0.32249099016189575,0.5033286213874817,0.8953167796134949,0.7905048727989197
294,0.3220407962799072,0.5031145215034485,0.8948002457618713,0.7905048727989197
295,0.3215663731098175,0.5028516054153442,0.8951446413993835,0.7897512912750244
296,0.32111838459968567,0.5025997161865234,0.8953167796134949,0.7897512912750244
297,0.32064923644065857,0.5021324753761292,0.8956611752510071,0.7905048727989197
298,0.32020291686058044,0.5017263889312744,0.895488977432251,0.7897512912750244
299,0.31976157426834106,0.5013630390167236,0.8961777091026306,0.7905048727989197
300,0.31931060552597046,0.5011093020439148,0.8963498473167419,0.7905048727989197
301,0.3188506066799164,0.5009812712669373,0.896522045135498,0.7912584543228149
302,0.318392276763916,0.5007122755050659,0.896522045135498,0.7920120358467102
303,0.31794506311416626,0.5005035400390625,0.8968663811683655,0.7920120358467102
304,0.3175053894519806,0.5003596544265747,0.8970385789871216,0.7927656173706055
305,0.3170539438724518,0.5001102685928345,0.897382915019989,0.7927656173706055
306,0.31662291288375854,0.4996340572834015,0.8975551128387451,0.7927656173706055
307,0.31616246700286865,0.49945324659347534,0.897382915019989,0.7927656173706055
308,0.31571847200393677,0.4992319643497467,0.8975551128387451,0.7927656173706055
309,0.3152775764465332,0.49899810552597046,0.8977272510528564,0.7927656173706055
310,0.31484803557395935,0.4988568425178528,0.8980716466903687,0.7927656173706055
311,0.314413458108902,0.49871477484703064,0.89824378490448,0.794272780418396
312,0.3139626681804657,0.49836355447769165,0.8984159827232361,0.7950263619422913
313,0.31352338194847107,0.49805957078933716,0.8987603187561035,0.7957799434661865
314,0.3130801320075989,0.49771037697792053,0.899104654788971,0.7950263619422913
315,0.3126623034477234,0.49732038378715515,0.8989325165748596,0.7950263619422913
316,0.3122355043888092,0.49707531929016113,0.8997933864593506,0.7957799434661865
317,0.3117961287498474,0.4968856871128082,0.8997933864593506,0.7950263619422913
318,0.3113652467727661,0.4967239201068878,0.8996211886405945,0.794272780418396
319,0.31094813346862793,0.4965481758117676,0.8999655842781067,0.7957799434661865
320,0.310520201921463,0.4963962137699127,0.8997933864593506,0.794272780418396
321,0.3100922703742981,0.4963168203830719,0.900137722492218,0.7957799434661865
322,0.30966728925704956,0.4961144030094147,0.9004821181297302,0.7950263619422913
323,0.3092330992221832,0.49587854743003845,0.9008264541625977,0.7957799434661865
324,0.3088260889053345,0.4954845905303955,0.9013429880142212,0.7957799434661865
325,0.3083970248699188,0.49527889490127563,0.9016873240470886,0.7957799434661865
326,0.3079717755317688,0.49494388699531555,0.9016873240470886,0.7957799434661865
327,0.3075576722621918,0.4947134554386139,0.9016873240470886,0.7957799434661865
328,0.30714112520217896,0.4944358170032501,0.9018595218658447,0.7957799434661865
329,0.30671975016593933,0.4942620098590851,0.902031660079956,0.7957799434661865
330,0.3063046932220459,0.49405038356781006,0.9022038578987122,0.7957799434661865
331,0.3058931827545166,0.49384045600891113,0.9025481939315796,0.7950263619422913
332,0.3054756224155426,0.4936591386795044,0.9027203917503357,0.794272780418396
333,0.3050737977027893,0.4935090243816376,0.9028925895690918,0.7935191988945007
334,0.3046492040157318,0.4932316839694977,0.9028925895690918,0.7935191988945007
335,0.3042481243610382,0.4930047392845154,0.9028925895690918,0.7935191988945007
336,0.30383044481277466,0.492809534072876,0.9025481939315796,0.7935191988945007
337,0.3034248352050781,0.49262362718582153,0.9028925895690918,0.7935191988945007
338,0.30301883816719055,0.4924858808517456,0.9032369256019592,0.7935191988945007
339,0.30261948704719543,0.49236905574798584,0.9034090638160706,0.794272780418396
340,0.3022095561027527,0.4922057092189789,0.9034090638160706,0.7950263619422913
341,0.3018290400505066,0.49185624718666077,0.9035812616348267,0.794272780418396
342,0.3014143407344818,0.4917333424091339,0.9039255976676941,0.7950263619422913
343,0.3010038733482361,0.4915464222431183,0.9042699933052063,0.7957799434661865
344,0.30061209201812744,0.49129509925842285,0.9040977954864502,0.7957799434661865
345,0.300210565328598,0.4912128150463104,0.9037534594535828,0.7957799434661865
346,0.2998085618019104,0.4910309910774231,0.9039255976676941,0.7957799434661865
347,0.29941874742507935,0.4909129738807678,0.9046143293380737,0.7957799434661865
348,0.29902514815330505,0.49054598808288574,0.9049586653709412,0.7950263619422913
349,0.2986374497413635,0.49033504724502563,0.9051308631896973,0.7957799434661865
350,0.29823365807533264,0.49016106128692627,0.9051308631896973,0.7957799434661865
351,0.29784032702445984,0.4899390935897827,0.9047865271568298,0.7957799434661865
352,0.2974850535392761,0.49003511667251587,0.9054751992225647,0.797287106513977
353,0.2970716655254364,0.4896775484085083,0.9051308631896973,0.7957799434661865
354,0.29667896032333374,0.4895833730697632,0.9051308631896973,0.7957799434661865
355,0.2962809205055237,0.48934051394462585,0.9051308631896973,0.7980406880378723
356,0.29591232538223267,0.489117294549942,0.9049586653709412,0.7980406880378723
357,0.2955271303653717,0.48887795209884644,0.9051308631896973,0.7987942695617676
358,0.29514166712760925,0.4886247515678406,0.9053030014038086,0.7987942695617676
359,0.29475727677345276,0.48840323090553284,0.9053030014038086,0.7987942695617676
360,0.2943851053714752,0.4882902503013611,0.9056473970413208,0.7987942695617676
361,0.2939942479133606,0.4881514608860016,0.9056473970413208,0.7987942695617676
362,0.29360508918762207,0.4879518747329712,0.9058195352554321,0.7987942695617676
363,0.29322683811187744,0.48771923780441284,0.9058195352554321,0.7987942695617676
364,0.29286375641822815,0.4876337945461273,0.9061639308929443,0.7980406880378723
365,0.29248157143592834,0.48754826188087463,0.9061639308929443,0.7980406880378723
366,0.292118638753891,0.487413614988327,0.9065082669258118,0.7980406880378723
367,0.2917245626449585,0.4871576428413391,0.9065082669258118,0.7987942695617676
368,0.29135891795158386,0.48701196908950806,0.9065082669258118,0.7987942695617676
369,0.290988564491272,0.4869176745414734,0.9066804647445679,0.7995478510856628
370,0.29061707854270935,0.48674070835113525,0.9066804647445679,0.8003014326095581
371,0.2902333438396454,0.48661795258522034,0.9070248007774353,0.8003014326095581
372,0.2898707985877991,0.4865870177745819,0.9071969985961914,0.8003014326095581
373,0.28949621319770813,0.4864673912525177,0.9070248007774353,0.8018085956573486
374,0.28912198543548584,0.48628535866737366,0.9075413346290588,0.8018085956573486
375,0.2887828052043915,0.4860880374908447,0.9075413346290588,0.8018085956573486
376,0.28839364647865295,0.4859614074230194,0.9075413346290588,0.8010550141334534
377,0.2880302965641022,0.48587557673454285,0.9075413346290588,0.8003014326095581
378,0.2876662611961365,0.48575952649116516,0.9077134728431702,0.8003014326095581
379,0.28730708360671997,0.48548343777656555,0.9082300066947937,0.8010550141334534
380,0.28694432973861694,0.4854189455509186,0.9080578684806824,0.8018085956573486
381,0.2865656614303589,0.48530811071395874,0.9080578684806824,0.8025621771812439
382,0.2862028479576111,0.4851391613483429,0.9080578684806824,0.8018085956573486
383,0.2858469784259796,0.48499611020088196,0.9078856706619263,0.8025621771812439
384,0.2854856848716736,0.4848426878452301,0.9080578684806824,0.8018085956573486
385,0.2851245105266571,0.4847610890865326,0.9082300066947937,0.8018085956573486
386,0.2847698926925659,0.4847071170806885,0.9087465405464172,0.8025621771812439
387,0.28440842032432556,0.48446395993232727,0.9090909361839294,0.8018085956573486
388,0.2840471565723419,0.48432981967926025,0.9094352722167969,0.8018085956573486
389,0.2836991548538208,0.48428577184677124,0.9096074104309082,0.8018085956573486
390,0.2833338975906372,0.48418641090393066,0.9096074104309082,0.8025621771812439
391,0.2829842269420624,0.48401784896850586,0.9097796082496643,0.8025621771812439
392,0.28263479471206665,0.4838571846485138,0.9097796082496643,0.8033157587051392
393,0.2822740972042084,0.48354649543762207,0.9099518060684204,0.8025621771812439
394,0.28191128373146057,0.4834098815917969,0.9099518060684204,0.8033157587051392
395,0.2815878987312317,0.48313820362091064,0.9102961421012878,0.8025621771812439
396,0.28121575713157654,0.4830809235572815,0.910468339920044,0.8033157587051392
397,0.2808671295642853,0.48308494687080383,0.9106404781341553,0.8040693402290344
398,0.28052496910095215,0.4830321669578552,0.9108126759529114,0.8033157587051392
399,0.28017866611480713,0.48312947154045105,0.9108126759529114,0.8033157587051392
400,0.27981236577033997,0.4830179810523987,0.9111570119857788,0.8033157587051392
401,0.2794784605503082,0.4829178750514984,0.9113292098045349,0.8033157587051392
402,0.2791275680065155,0.4827044606208801,0.9113292098045349,0.8040693402290344
403,0.27878904342651367,0.48262640833854675,0.9111570119857788,0.8040693402290344
404,0.2784447968006134,0.4825275242328644,0.9113292098045349,0.8040693402290344
405,0.2781141400337219,0.4821636974811554,0.9115013480186462,0.8033157587051392
406,0.2777423560619354,0.48217636346817017,0.9118457436561584,0.8033157587051392
407,0.2774043083190918,0.48215895891189575,0.9118457436561584,0.8040693402290344
408,0.2770709693431854,0.4821382164955139,0.9118457436561584,0.8040693402290344
409,0.27672654390335083,0.48205310106277466,0.9118457436561584,0.8040693402290344
410,0.276384562253952,0.48180297017097473,0.9118457436561584,0.8033157587051392
411,0.2760416567325592,0.4817395508289337,0.9120178818702698,0.8025621771812439
412,0.27571484446525574,0.48165035247802734,0.912362277507782,0.8025621771812439
413,0.27536866068840027,0.4814099371433258,0.9125344157218933,0.8025621771812439
414,0.27502766251564026,0.4813172519207001,0.9125344157218933,0.8033157587051392
415,0.2747043967247009,0.4813697338104248,0.9127066135406494,0.8040693402290344
416,0.27438265085220337,0.48102739453315735,0.9127066135406494,0.8033157587051392
417,0.2740347683429718,0.48102933168411255,0.9128788113594055,0.8033157587051392
418,0.2737000584602356,0.48083749413490295,0.9128788113594055,0.8033157587051392
419,0.27336087822914124,0.4806894361972809,0.9128788113594055,0.8033157587051392
420,0.2730224132537842,0.4807259142398834,0.9130509495735168,0.8033157587051392
421,0.27269691228866577,0.4806516170501709,0.9130509495735168,0.8033157587051392
422,0.2723639905452728,0.48049667477607727,0.913223147392273,0.8040693402290344
423,0.2720356583595276,0.480436235666275,0.913395345211029,0.8040693402290344
424,0.27170273661613464,0.4802325665950775,0.9137396812438965,0.8040693402290344
425,0.2713667154312134,0.48018601536750793,0.9137396812438965,0.8040693402290344
426,0.27104490995407104,0.4800996780395508,0.9139118194580078,0.8048229217529297
427,0.2707081735134125,0.4799156188964844,0.9139118194580078,0.805576503276825
428,0.27039477229118347,0.4797503650188446,0.9139118194580078,0.805576503276825
429,0.2700561583042145,0.4797794818878174,0.9139118194580078,0.805576503276825
430,0.2697277367115021,0.47982048988342285,0.91425621509552,0.805576503276825
431,0.26943346858024597,0.4797627329826355,0.9144283533096313,0.8063300848007202
432,0.2690882384777069,0.47959455847740173,0.9144283533096313,0.8063300848007202
433,0.2687537670135498,0.4794314205646515,0.9144283533096313,0.8063300848007202
434,0.2684343755245209,0.4791577160358429,0.9146005511283875,0.805576503276825
435,0.26812174916267395,0.47922977805137634,0.9144283533096313,0.8063300848007202
436,0.2678026258945465,0.47903260588645935,0.9147727489471436,0.8078372478485107
437,0.26747041940689087,0.4790307581424713,0.9147727489471436,0.8070836663246155
438,0.2671423852443695,0.47886666655540466,0.9146005511283875,0.8070836663246155
439,0.26683276891708374,0.4787220358848572,0.9144283533096313,0.8078372478485107
440,0.2665111720561981,0.47873371839523315,0.9147727489471436,0.8070836663246155
441,0.26618289947509766,0.47864335775375366,0.9147727489471436,0.8093444108963013
442,0.2658730447292328,0.4787308871746063,0.9144283533096313,0.808590829372406
443,0.26555538177490234,0.4785619378089905,0.9146005511283875,0.808590829372406
444,0.2652378976345062,0.4786970317363739,0.9147727489471436,0.808590829372406
445,0.2649214565753937,0.4786102771759033,0.9146005511283875,0.8093444108963013
446,0.2646128237247467,0.4785043001174927,0.9146005511283875,0.8093444108963013
447,0.2642930746078491,0.47856608033180237,0.9147727489471436,0.8093444108963013
448,0.26398229598999023,0.4784850478172302,0.9147727489471436,0.8093444108963013
449,0.2636672556400299,0.4784397482872009,0.9149448871612549,0.8093444108963013
450,0.2633483111858368,0.47832244634628296,0.9149448871612549,0.8093444108963013
451,0.2630440890789032,0.4781396687030792,0.915117084980011,0.8093444108963013
452,0.262722909450531,0.4782187342643738,0.9154614210128784,0.8093444108963013
453,0.2624090611934662,0.47812044620513916,0.9158057570457458,0.8093444108963013
454,0.26210787892341614,0.4780634045600891,0.915977954864502,0.8093444108963013
455,0.2617996335029602,0.477911114692688,0.9156336188316345,0.8093444108963013
456,0.26150643825531006,0.4778462052345276,0.915977954864502,0.808590829372406
457,0.26117822527885437,0.4778490364551544,0.9161501526832581,0.808590829372406
458,0.2608739733695984,0.4775365889072418,0.9161501526832581,0.8093444108963013
459,0.26056694984436035,0.4774416983127594,0.9161501526832581,0.8093444108963013
460,0.2602567970752716,0.4774739742279053,0.9161501526832581,0.808590829372406
461,0.2599586248397827,0.4774683117866516,0.9161501526832581,0.808590829372406
462,0.2596539855003357,0.47747141122817993,0.9161501526832581,0.808590829372406
463,0.2593482732772827,0.4775536358356476,0.9164944887161255,0.8093444108963013
464,0.2590421140193939,0.47746744751930237,0.9166666865348816,0.808590829372406
465,0.25874200463294983,0.47740107774734497,0.9168388247489929,0.8100979924201965
466,0.2584417462348938,0.47728678584098816,0.917011022567749,0.8100979924201965
467,0.2581351101398468,0.4771764278411865,0.917011022567749,0.8100979924201965
468,0.25782081484794617,0.47735595703125,0.9171832203865051,0.8100979924201965
469,0.2575237452983856,0.4773296117782593,0.9168388247489929,0.8108515739440918
470,0.2572176456451416,0.47732770442962646,0.9171832203865051,0.8108515739440918
471,0.25692349672317505,0.4772453308105469,0.91787189245224,0.8108515739440918
472,0.25663819909095764,0.4770357012748718,0.91787189245224,0.8116050958633423
473,0.25632908940315247,0.4770975112915039,0.9180440902709961,0.8116050958633423
474,0.25601884722709656,0.47699177265167236,0.9183884263038635,0.8116050958633423
475,0.2557208836078644,0.4767943024635315,0.9183884263038635,0.8116050958633423
476,0.2554364502429962,0.4767666757106781,0.9183884263038635,0.8116050958633423
477,0.25512856245040894,0.4768289625644684,0.9183884263038635,0.8116050958633423
478,0.2548299729824066,0.4769437909126282,0.9185606241226196,0.8123586773872375
479,0.25455212593078613,0.47691214084625244,0.9185606241226196,0.8123586773872375
480,0.2542409896850586,0.4768848419189453,0.9185606241226196,0.8123586773872375
481,0.253962904214859,0.47690391540527344,0.918732762336731,0.8116050958633423
482,0.2536475360393524,0.4768041968345642,0.918732762336731,0.8123586773872375
483,0.253359317779541,0.47672680020332336,0.918732762336731,0.8131122589111328
484,0.25306639075279236,0.47672218084335327,0.9189049601554871,0.8131122589111328
485,0.2527715861797333,0.47662922739982605,0.9190771579742432,0.8123586773872375
486,0.25247421860694885,0.47656840085983276,0.918732762336731,0.8116050958633423
487,0.25219017267227173,0.4765218496322632,0.9190771579742432,0.8116050958633423
488,0.25189363956451416,0.4764595031738281,0.9192492961883545,0.8116050958633423
489,0.2516143321990967,0.47630077600479126,0.9190771579742432,0.8116050958633423
490,0.251312792301178,0.4762411415576935,0.9194214940071106,0.8116050958633423
491,0.2510175108909607,0.4762919545173645,0.9194214940071106,0.8116050958633423
492,0.250753253698349,0.4763442873954773,0.9194214940071106,0.8116050958633423
493,0.25043973326683044,0.4762752950191498,0.919765830039978,0.8116050958633423
494,0.25018852949142456,0.47605353593826294,0.9201101660728455,0.8116050958633423
495,0.24987351894378662,0.4760350286960602,0.919765830039978,0.8116050958633423
496,0.24958471953868866,0.4760770797729492,0.9195936918258667,0.8116050958633423
497,0.2492922991514206,0.4760071933269501,0.9199380278587341,0.8116050958633423
498,0.2490159273147583,0.4762047529220581,0.9204545617103577,0.8116050958633423
499,0.24872347712516785,0.47621017694473267,0.920626699924469,0.8123586773872375
